order_id,customer_id,order_datetime,city,restaurant_category,order_value,delivery_fee,delivery_time_min,payment_method,order_status,delivery_type,promo_code_used
ORD105170,CUST4054,2025-05-19 09:19:50.398355,Ajman,Middle Eastern,41.57,5.56,35.0,Card,Delivered,Scooter,Yes
ORD105171,CUST4258,2025-05-02 11:37:50.398359,Sharjah,Indian,62.5,5.91,31.0,Wallet,Delivered,Car,Yes
ORD105172,CUST9202,2025-02-14 21:29:50.398363,Ras Al Khaimah,Fast Food,1.59,6.4,18.0,Apple Pay,Delivered,Scooter,Yes
ORD105173,CUST8503,2025-01-13 16:02:50.398367,Dubai,Asian,2.63,5.92,33.0,Card,Delivered,Car,No
ORD105174,CUST1352,2025-04-16 10:38:50.398370,Abu Dhabi,Fast Food,44.27,5.01,5.0,Wallet,Delivered,Bike,Yes
ORD105175,CUST1651,2025-02-09 06:31:50.398374,Dubai,Middle Eastern,127.23,3.73,34.0,Apple Pay,Delivered,Car,No
ORD105176,CUST5053,2025-01-24 13:55:50.398378,Sharjah,Indian,162.37,5.8,16.0,Apple Pay,Delivered,Car,No
ORD105177,CUST9673,2025-05-02 00:09:50.398382,Abu Dhabi,Healthy,6.8,8.71,29.0,Card,Delivered,Bike,No
ORD105178,CUST5995,2025-03-11 05:54:50.398385,Ras Al Khaimah,Fast Food,57.97,7.04,18.0,Wallet,Failed,Car,No
ORD105179,CUST6465,2025-06-13 11:14:50.398391,Dubai,Indian,183.34,6.07,30.0,Apple Pay,Cancelled,Car,Yes
ORD105180,CUST9027,2025-03-14 16:01:50.398399,Ajman,Healthy,36.82,7.06,36.0,Card,Delivered,Scooter,Yes
ORD105181,CUST7445,2025-01-07 05:05:50.398406,Ajman,Asian,132.71,4.26,45.0,Apple Pay,Cancelled,Car,No
ORD105182,CUST3572,2024-12-30 00:09:50.398414,Ras Al Khaimah,Desserts,10.76,3.98,15.0,Wallet,Delivered,Scooter,No
ORD105183,CUST1301,2025-05-11 19:13:50.398422,Ras Al Khaimah,Asian,205.46,3.5,40.0,Cash,Delivered,Scooter,Yes
ORD105184,CUST6681,2025-02-07 16:06:50.398430,Ras Al Khaimah,Indian,104.4,4.75,31.0,Cash,Delivered,Scooter,Yes
ORD105185,CUST6765,2025-02-14 09:57:50.398438,Ras Al Khaimah,Desserts,212.69,4.16,25.0,Apple Pay,Delivered,Bike,No
ORD105186,CUST6822,2025-04-16 13:57:50.398445,Ras Al Khaimah,Healthy,84.67,7.42,38.0,Card,Delivered,Car,Yes
ORD105187,CUST5953,2025-03-27 20:51:50.398452,Abu Dhabi,Desserts,33.87,4.05,28.0,Wallet,Delivered,Scooter,Yes
ORD105188,CUST4869,2024-12-26 16:52:50.398461,Sharjah,Middle Eastern,208.77,3.39,37.0,Card,Delivered,Bike,Yes
ORD105189,CUST9212,2025-04-01 06:58:50.398469,Ajman,Asian,24.18,8.89,20.0,Wallet,Failed,Bike,No
ORD105190,CUST5519,2025-02-28 19:51:50.398474,Ras Al Khaimah,Indian,30.28,4.1,24.0,Cash,Delivered,Car,Yes
ORD105191,CUST2015,2025-02-19 21:16:50.398478,Abu Dhabi,Indian,90.5,5.31,39.0,Cash,Delivered,Bike,Yes
ORD105192,CUST5221,2025-04-17 18:44:50.398485,Sharjah,Desserts,108.71,5.9,45.0,Apple Pay,Delivered,Bike,No
ORD105193,CUST7343,2025-01-11 10:54:50.398493,Ajman,Desserts,198.81,2.73,30.0,Apple Pay,Delivered,Scooter,Yes
ORD105194,CUST1482,2025-02-03 07:38:50.398501,Dubai,Asian,17.19,7.47,2.0,Card,Failed,Bike,No
ORD105195,CUST5590,2025-05-28 11:52:50.398508,Sharjah,Fast Food,119.96,6.27,28.0,Wallet,Cancelled,Bike,Yes
ORD105196,CUST4695,2025-04-16 00:56:50.398515,Ras Al Khaimah,Indian,100.61,8.12,30.0,Wallet,Delivered,Car,No
ORD105197,CUST3485,2025-06-16 18:26:50.398522,Dubai,Middle Eastern,4.94,3.64,28.0,Cash,Delivered,Car,No
ORD105198,CUST6599,2025-05-02 06:13:50.398528,Dubai,Healthy,36.73,5.2,33.0,Wallet,Delivered,Bike,Yes
ORD105199,CUST7436,2025-02-11 22:13:50.398535,Abu Dhabi,Indian,24.93,5.08,25.0,Cash,Returned,Bike,Yes
ORD105200,CUST3248,2025-02-18 18:10:50.398543,Dubai,Indian,27.23,5.53,38.0,Wallet,Delivered,Car,No
ORD105201,CUST2438,2025-02-24 10:04:50.398551,Dubai,Fast Food,305.36,2.09,18.0,Cash,Delivered,Car,No
ORD105202,CUST7262,2025-03-25 08:31:50.398559,Ras Al Khaimah,Healthy,77.2,5.22,42.0,Wallet,Delivered,Car,No
ORD105203,CUST9531,2025-04-26 18:20:50.398567,Ajman,Asian,94.85,2.15,46.0,Apple Pay,Cancelled,Scooter,Yes
ORD105204,CUST4726,2025-04-13 09:17:50.398575,Sharjah,Healthy,281.68,5.72,21.0,Card,Delivered,Bike,No
ORD105205,CUST7837,2025-06-21 16:39:50.398583,Abu Dhabi,Fast Food,35.51,0.74,21.0,Wallet,Delivered,Scooter,No
ORD105206,CUST4938,2025-04-26 02:45:50.398590,Abu Dhabi,Indian,121.4,1.3,34.0,Apple Pay,Delivered,Car,Yes
ORD105207,CUST3502,2025-01-22 00:06:50.398597,Abu Dhabi,Fast Food,42.76,6.64,18.0,Wallet,Delivered,Scooter,No
ORD105208,CUST7987,2025-05-27 13:33:50.398605,Dubai,Fast Food,152.75,3.91,25.0,Wallet,Delivered,Scooter,Yes
ORD105209,CUST6118,2025-02-13 03:50:50.398613,Sharjah,Healthy,14.94,3.02,41.0,Card,Cancelled,Scooter,No
ORD105210,CUST6395,2025-03-10 00:34:50.398621,Sharjah,Middle Eastern,221.29,7.54,37.0,Wallet,Delivered,Car,Yes
ORD105211,CUST8359,2025-02-05 20:20:50.398628,Ajman,Desserts,18.52,5.66,50.0,Wallet,Failed,Bike,Yes
ORD105212,CUST9883,2025-05-21 13:29:50.398636,Sharjah,Indian,29.61,6.74,32.0,Card,Delivered,Car,Yes
ORD105213,CUST3158,2025-05-13 22:46:50.398644,Dubai,Healthy,105.85,4.67,24.0,Apple Pay,Delivered,Scooter,Yes
ORD105214,CUST4387,2025-04-18 22:04:50.398652,Ras Al Khaimah,Fast Food,37.54,10.36,31.0,Wallet,Failed,Scooter,Yes
ORD105215,CUST3270,2025-05-12 16:48:50.398659,Dubai,Indian,70.28,3.79,28.0,Apple Pay,Delivered,Scooter,Yes
ORD105216,CUST9869,2025-06-03 05:43:50.398667,Abu Dhabi,Asian,44.1,8.49,29.0,Cash,Delivered,Car,Yes
ORD105217,CUST4314,2025-01-08 13:17:50.398674,Ajman,Fast Food,101.72,4.88,30.0,Cash,Delivered,Bike,Yes
ORD105218,CUST3262,2025-02-26 20:45:50.398682,Sharjah,Desserts,19.44,1.69,21.0,Apple Pay,Delivered,Car,No
ORD105219,CUST6062,2025-04-17 16:41:50.398688,Ras Al Khaimah,Desserts,4.52,5.97,33.0,Apple Pay,Cancelled,Bike,No
ORD105220,CUST9582,2025-06-19 23:00:50.398698,Dubai,Desserts,26.74,5.63,16.0,Apple Pay,Delivered,Car,No
ORD105221,CUST3215,2024-12-30 09:01:50.398703,Ajman,Middle Eastern,48.23,2.9,23.0,Apple Pay,Delivered,Car,No
ORD105222,CUST8046,2025-01-24 02:28:50.398707,Dubai,Asian,13.8,3.16,29.0,Card,Delivered,Scooter,No
ORD105223,CUST3378,2025-05-30 06:32:50.398710,Dubai,Asian,32.86,4.95,7.0,Card,Delivered,Bike,No
ORD105224,CUST3589,2025-05-15 16:22:50.398714,Abu Dhabi,Asian,38.31,5.7,38.0,Card,Delivered,Car,Yes
ORD105225,CUST6201,2025-04-24 07:04:50.398718,Sharjah,Healthy,4.43,0.06,9.0,Card,Delivered,Bike,Yes
ORD105226,CUST2111,2025-06-05 23:06:50.398722,Abu Dhabi,Middle Eastern,65.66,7.11,37.0,Apple Pay,Delivered,Scooter,Yes
ORD105227,CUST9732,2025-02-21 02:06:50.398878,Ajman,Indian,161.78,4.01,17.0,Wallet,Delivered,Car,No
ORD105228,CUST2939,2025-04-06 21:05:50.398888,Sharjah,Middle Eastern,12.34,2.34,26.0,Apple Pay,Delivered,Car,No
ORD105229,CUST4016,2025-05-19 19:57:50.398897,Abu Dhabi,Fast Food,68.31,6.88,35.0,Cash,Delivered,Bike,Yes
ORD105230,CUST6203,2025-04-15 07:16:50.398905,Abu Dhabi,Middle Eastern,81.96,4.95,52.0,Wallet,Delivered,Scooter,Yes
ORD105231,CUST3384,2025-06-17 05:59:50.398931,Sharjah,Fast Food,40.77,7.43,31.0,Card,Delivered,Car,Yes
ORD105232,CUST1483,2025-02-02 09:36:50.398939,Ajman,Desserts,90.57,5.88,10.0,Card,Delivered,Scooter,Yes
ORD105233,CUST6221,2025-03-17 15:50:50.398947,Ajman,Fast Food,39.67,5.0,40.0,Cash,Delivered,Bike,Yes
ORD105234,CUST7783,2025-01-28 11:32:50.398963,Sharjah,Middle Eastern,52.68,4.69,28.0,Cash,Delivered,Scooter,No
ORD105235,CUST7737,2025-05-09 19:22:50.398970,Dubai,Fast Food,0.55,5.97,31.0,Card,Delivered,Scooter,Yes
ORD105236,CUST5970,2025-06-04 08:52:50.398978,Sharjah,Asian,88.26,4.17,36.0,Apple Pay,Delivered,Scooter,Yes
ORD105237,CUST8258,2025-04-09 20:34:50.398985,Abu Dhabi,Desserts,81.21,3.29,8.0,Cash,Delivered,Car,Yes
ORD105238,CUST5485,2025-04-12 00:29:50.398993,Ajman,Indian,2.94,6.22,30.0,Card,Delivered,Bike,Yes
ORD105239,CUST3489,2024-12-29 04:02:50.399001,Abu Dhabi,Indian,34.44,4.71,26.0,Apple Pay,Delivered,Bike,No
ORD105240,CUST4079,2025-05-01 19:19:50.399009,Sharjah,Fast Food,289.86,5.07,42.0,Wallet,Delivered,Car,No
ORD105241,CUST2749,2025-05-30 21:11:50.399016,Dubai,Indian,40.95,7.18,37.0,Cash,Delivered,Car,Yes
ORD105242,CUST3155,2025-01-16 23:43:50.399023,Abu Dhabi,Middle Eastern,52.28,4.77,14.0,Apple Pay,Delivered,Car,No
ORD105243,CUST4026,2025-05-06 15:21:50.399030,Abu Dhabi,Healthy,180.54,5.03,43.0,Apple Pay,Delivered,Bike,No
ORD105244,CUST1429,2025-02-10 11:39:50.399037,Dubai,Middle Eastern,94.74,3.8,34.0,Apple Pay,Cancelled,Car,Yes
ORD105245,CUST5372,2024-12-30 12:32:50.399045,Dubai,Indian,65.43,5.86,15.0,Apple Pay,Delivered,Scooter,Yes
ORD105246,CUST4783,2025-06-12 09:45:50.399052,Sharjah,Healthy,119.89,5.7,31.0,Card,Delivered,Scooter,Yes
ORD105247,CUST4804,2025-05-17 07:20:50.399059,Sharjah,Healthy,149.83,6.8,40.0,Cash,Delivered,Car,No
ORD105248,CUST4783,2025-03-02 02:04:50.399067,Dubai,Middle Eastern,45.78,3.84,18.0,Wallet,Cancelled,Scooter,Yes
ORD105249,CUST1427,2025-05-12 22:46:50.399074,Dubai,Middle Eastern,48.34,4.08,44.0,Cash,Delivered,Scooter,Yes
ORD105250,CUST6886,2025-05-17 23:43:50.399082,Dubai,Healthy,36.59,6.58,15.0,Wallet,Delivered,Car,No
ORD105251,CUST2302,2025-01-23 13:56:50.399089,Ras Al Khaimah,Desserts,255.18,5.5,22.0,Wallet,Delivered,Car,Yes
ORD105252,CUST8808,2025-04-25 11:48:50.399096,Dubai,Indian,89.59,3.19,21.0,Card,Delivered,Bike,No
ORD105253,CUST3196,2025-03-10 01:37:50.399104,Abu Dhabi,Indian,6.52,7.61,44.0,Apple Pay,Delivered,Scooter,Yes
ORD105254,CUST9230,2025-06-07 06:22:50.399112,Dubai,Healthy,149.06,1.6,25.0,Cash,Delivered,Car,Yes
ORD105255,CUST8680,2025-05-05 11:11:50.399119,Ajman,Healthy,49.13,6.57,18.0,Cash,Delivered,Bike,Yes
ORD105256,CUST7126,2025-01-27 00:45:50.399127,Dubai,Middle Eastern,5.34,2.47,34.0,Apple Pay,Delivered,Car,No
ORD105257,CUST4014,2025-03-30 10:15:50.399135,Ajman,Desserts,59.84,8.77,37.0,Cash,Delivered,Scooter,No
ORD105258,CUST7348,2025-01-21 14:44:50.399143,Dubai,Middle Eastern,40.49,1.91,37.0,Card,Delivered,Scooter,Yes
ORD105259,CUST9051,2025-06-09 21:14:50.399150,Abu Dhabi,Healthy,157.63,7.3,27.0,Cash,Delivered,Scooter,No
ORD105260,CUST8763,2025-04-23 20:24:50.399157,Ajman,Fast Food,17.11,4.84,33.0,Apple Pay,Delivered,Bike,Yes
ORD105261,CUST3253,2025-02-01 00:44:50.399164,Ras Al Khaimah,Middle Eastern,131.35,4.27,23.0,Wallet,Delivered,Bike,Yes
ORD105262,CUST3683,2025-02-26 18:06:50.399171,Abu Dhabi,Asian,61.18,5.37,47.0,Cash,Delivered,Scooter,Yes
ORD105263,CUST4166,2025-02-26 22:33:50.399179,Dubai,Asian,4.21,6.26,41.0,Cash,Failed,Scooter,Yes
ORD105264,CUST4707,2025-06-16 04:17:50.399186,Dubai,Fast Food,267.75,3.19,41.0,Cash,Delivered,Car,No
ORD105265,CUST1528,2025-05-12 19:40:50.399192,Sharjah,Desserts,53.9,3.37,38.0,Apple Pay,Delivered,Car,Yes
ORD105266,CUST7694,2025-05-28 18:11:50.399199,Abu Dhabi,Indian,25.78,6.3,35.0,Cash,Delivered,Car,Yes
ORD105267,CUST1245,2025-03-19 06:43:50.399206,Abu Dhabi,Middle Eastern,47.53,1.59,18.0,Wallet,Delivered,Scooter,No
ORD105268,CUST5421,2025-02-14 08:49:50.399212,Dubai,Fast Food,146.32,3.83,36.0,Wallet,Delivered,Scooter,Yes
ORD105269,CUST7767,2025-06-05 04:21:50.399219,Sharjah,Middle Eastern,27.28,11.08,31.0,Wallet,Cancelled,Scooter,No
ORD105270,CUST4646,2025-02-18 20:34:50.399226,Sharjah,Asian,16.05,3.06,43.0,Card,Delivered,Scooter,Yes
ORD105271,CUST4323,2025-05-25 23:54:50.399233,Abu Dhabi,Asian,10.36,7.3,38.0,Card,Delivered,Bike,Yes
ORD105272,CUST4351,2025-04-21 13:50:50.399240,Ajman,Indian,26.52,3.83,36.0,Card,Delivered,Bike,Yes
ORD105273,CUST2083,2025-04-14 01:19:50.399246,Ajman,Indian,113.58,6.02,13.0,Wallet,Delivered,Bike,Yes
ORD105274,CUST3901,2025-05-27 09:38:50.399254,Abu Dhabi,Healthy,47.85,6.31,29.0,Wallet,Delivered,Scooter,No
ORD105275,CUST8197,2025-01-30 19:10:50.399262,Sharjah,Middle Eastern,19.36,7.26,24.0,Wallet,Delivered,Bike,Yes
ORD105276,CUST9027,2025-06-07 08:52:50.399296,Abu Dhabi,Asian,13.63,4.6,33.0,Wallet,Delivered,Scooter,No
ORD105277,CUST6323,2025-06-23 10:29:50.399305,Ras Al Khaimah,Asian,30.34,8.98,26.0,Apple Pay,Delivered,Car,Yes
ORD105278,CUST8496,2025-04-07 17:19:50.399313,Sharjah,Middle Eastern,210.91,3.82,27.0,Wallet,Delivered,Bike,Yes
ORD105279,CUST5043,2025-06-11 19:53:50.399320,Abu Dhabi,Middle Eastern,31.51,5.47,35.0,Card,Delivered,Bike,No
ORD105280,CUST8005,2025-04-28 15:27:50.399328,Sharjah,Indian,332.49,5.49,26.0,Card,Delivered,Scooter,Yes
ORD105281,CUST7633,2025-05-22 19:22:50.399336,Ajman,Desserts,49.8,2.76,31.0,Card,Delivered,Bike,No
ORD105282,CUST1685,2025-05-19 22:04:50.399344,Dubai,Healthy,14.81,4.43,15.0,Card,Delivered,Bike,No
ORD105283,CUST7232,2025-03-16 00:36:50.399352,Dubai,Indian,166.33,5.32,22.0,Cash,Delivered,Scooter,Yes
ORD105284,CUST6126,2025-03-29 19:32:50.399360,Ajman,Indian,46.26,4.14,37.0,Wallet,Delivered,Bike,Yes
ORD105285,CUST7457,2025-01-25 15:57:50.399368,Dubai,Healthy,92.76,9.88,18.0,Wallet,Delivered,Scooter,Yes
ORD105286,CUST9784,2025-06-03 19:59:50.399375,Sharjah,Asian,308.8,3.32,42.0,Wallet,Delivered,Car,Yes
ORD105287,CUST9605,2025-01-05 01:44:50.399382,Ras Al Khaimah,Asian,3.86,7.36,40.0,Cash,Delivered,Bike,No
ORD105288,CUST1630,2025-01-26 16:26:50.399389,Ras Al Khaimah,Asian,7.63,6.71,27.0,Card,Delivered,Bike,No
ORD105289,CUST9530,2025-03-02 08:49:50.399395,Ras Al Khaimah,Middle Eastern,95.59,4.97,60.0,Wallet,Delivered,Bike,No
ORD105290,CUST2791,2025-05-09 12:06:50.399402,Sharjah,Healthy,24.83,3.27,42.0,Cash,Delivered,Car,Yes
ORD105291,CUST8399,2025-06-19 18:02:50.399409,Sharjah,Middle Eastern,15.28,3.46,21.0,Apple Pay,Delivered,Scooter,Yes
ORD105292,CUST8485,2025-05-09 11:04:50.399417,Abu Dhabi,Asian,3.01,3.96,37.0,Apple Pay,Delivered,Scooter,No
ORD105293,CUST1694,2025-01-15 13:25:50.399424,Ajman,Fast Food,1.66,1.43,31.0,Card,Delivered,Car,Yes
ORD105294,CUST5025,2025-05-31 16:46:50.399432,Dubai,Asian,111.7,2.99,22.0,Card,Delivered,Car,Yes
ORD105295,CUST9498,2025-05-22 09:19:50.399440,Ras Al Khaimah,Desserts,10.83,2.04,19.0,Cash,Delivered,Car,Yes
ORD105296,CUST9812,2025-06-04 04:16:50.399448,Sharjah,Desserts,47.29,7.69,40.0,Card,Delivered,Scooter,No
ORD105297,CUST7481,2025-01-21 14:59:50.399456,Sharjah,Desserts,69.84,6.24,24.0,Cash,Delivered,Scooter,No
ORD105298,CUST1643,2025-02-03 00:02:50.399463,Sharjah,Desserts,41.94,6.57,29.0,Wallet,Delivered,Scooter,No
ORD105299,CUST7347,2025-05-21 16:23:50.399471,Abu Dhabi,Fast Food,2.06,6.18,21.0,Apple Pay,Delivered,Bike,No
ORD105300,CUST9456,2024-12-29 13:08:50.399479,Ajman,Indian,114.76,5.33,23.0,Wallet,Cancelled,Bike,No
ORD105301,CUST1807,2025-02-06 13:38:50.399486,Sharjah,Asian,0.79,7.92,29.0,Cash,Delivered,Car,Yes
ORD105302,CUST4110,2025-03-19 23:37:50.399490,Ras Al Khaimah,Asian,107.63,3.78,34.0,Apple Pay,Delivered,Car,No
ORD105303,CUST5770,2025-05-28 21:09:50.399494,Abu Dhabi,Indian,167.83,5.21,4.0,Cash,Delivered,Scooter,Yes
ORD105304,CUST8201,2025-01-05 21:25:50.399497,Ajman,Healthy,42.53,6.49,30.0,Wallet,Delivered,Bike,No
ORD105305,CUST7521,2025-02-07 05:46:50.399501,Ras Al Khaimah,Asian,57.52,2.36,23.0,Apple Pay,Delivered,Car,No
ORD105306,CUST5989,2025-06-01 18:54:50.399509,Abu Dhabi,Desserts,48.61,11.19,44.0,Wallet,Delivered,Scooter,No
ORD105307,CUST5684,2025-03-06 06:49:50.399516,Ras Al Khaimah,Middle Eastern,36.97,5.06,59.0,Cash,Delivered,Scooter,No
ORD105308,CUST8558,2025-03-13 02:27:50.399524,Sharjah,Indian,163.81,5.28,26.0,Cash,Delivered,Car,Yes
ORD105309,CUST3727,2025-01-20 06:49:50.399532,Dubai,Asian,168.28,7.51,13.0,Apple Pay,Delivered,Car,No
ORD105310,CUST7921,2025-03-11 16:15:50.399539,Ras Al Khaimah,Healthy,30.69,6.83,31.0,Card,Delivered,Car,Yes
ORD105311,CUST5823,2025-02-02 10:55:50.399547,Dubai,Asian,71.6,5.08,28.0,Apple Pay,Delivered,Scooter,No
ORD105312,CUST1893,2025-02-13 03:19:50.399554,Sharjah,Healthy,196.2,5.26,50.0,Cash,Delivered,Bike,Yes
ORD105313,CUST9470,2025-05-23 18:16:50.399562,Ras Al Khaimah,Middle Eastern,245.38,1.99,47.0,Cash,Delivered,Scooter,No
ORD105314,CUST3330,2025-03-19 22:47:50.399569,Ras Al Khaimah,Healthy,53.34,3.89,39.0,Card,Delivered,Scooter,Yes
ORD105315,CUST8595,2025-06-22 08:12:50.399576,Sharjah,Indian,45.22,6.03,24.0,Apple Pay,Delivered,Car,Yes
ORD105316,CUST8400,2025-04-17 15:16:50.399605,Dubai,Asian,24.5,5.89,37.0,Wallet,Delivered,Car,No
ORD105317,CUST2481,2025-04-20 00:13:50.399611,Abu Dhabi,Fast Food,239.33,7.44,33.0,Cash,Failed,Scooter,No
ORD105318,CUST9202,2025-04-26 09:53:50.399615,Abu Dhabi,Fast Food,11.56,4.76,32.0,Cash,Delivered,Scooter,Yes
ORD105319,CUST2854,2025-01-07 07:40:50.399618,Abu Dhabi,Middle Eastern,65.03,2.23,14.0,Cash,Delivered,Bike,Yes
ORD105320,CUST3945,2025-01-31 21:09:50.399627,Abu Dhabi,Desserts,24.9,7.11,41.0,Apple Pay,Cancelled,Bike,Yes
ORD105321,CUST9952,2025-06-16 09:27:50.399635,Sharjah,Fast Food,24.53,7.87,31.0,Card,Delivered,Scooter,No
ORD105322,CUST3216,2025-01-17 06:37:50.399642,Ras Al Khaimah,Desserts,38.94,6.8,29.0,Cash,Delivered,Scooter,Yes
ORD105323,CUST7440,2025-06-03 11:26:50.399649,Sharjah,Asian,503.97,4.67,24.0,Apple Pay,Delivered,Bike,Yes
ORD105324,CUST7775,2025-06-13 23:20:50.399656,Ras Al Khaimah,Indian,4.24,7.09,22.0,Card,Delivered,Bike,Yes
ORD105325,CUST6299,2025-01-29 00:59:50.399664,Abu Dhabi,Asian,64.8,11.86,33.0,Card,Delivered,Scooter,No
ORD105326,CUST8387,2025-02-09 18:20:50.399672,Sharjah,Desserts,6.46,5.23,13.0,Cash,Delivered,Scooter,No
ORD105327,CUST1408,2025-01-20 01:05:50.399680,Ras Al Khaimah,Healthy,12.59,2.38,38.0,Wallet,Delivered,Bike,No
ORD105328,CUST3930,2025-05-23 17:55:50.399687,Dubai,Middle Eastern,43.43,3.83,19.0,Wallet,Delivered,Scooter,No
ORD105329,CUST8433,2025-04-02 17:28:50.399695,Abu Dhabi,Desserts,53.57,6.25,9.0,Card,Delivered,Scooter,Yes
ORD105330,CUST4308,2025-02-06 16:13:50.399703,Sharjah,Middle Eastern,22.46,1.79,48.0,Apple Pay,Delivered,Bike,Yes
ORD105331,CUST8449,2025-03-05 16:17:50.399712,Abu Dhabi,Asian,28.53,5.34,21.0,Apple Pay,Delivered,Scooter,No
ORD105332,CUST2477,2025-06-14 08:35:50.399719,Ras Al Khaimah,Indian,6.82,5.76,23.0,Card,Delivered,Car,Yes
ORD105333,CUST5097,2025-05-25 17:09:50.399726,Ras Al Khaimah,Middle Eastern,27.1,8.07,41.0,Card,Delivered,Scooter,Yes
ORD105334,CUST6309,2025-02-09 11:25:50.399734,Dubai,Fast Food,254.85,7.62,49.0,Cash,Delivered,Car,No
ORD105335,CUST3686,2025-04-15 11:34:50.399742,Sharjah,Desserts,217.13,6.73,15.0,Card,Delivered,Scooter,No
ORD105336,CUST3024,2025-05-18 01:51:50.399749,Dubai,Indian,30.58,0.67,20.0,Wallet,Delivered,Car,Yes
ORD105337,CUST2494,2025-06-22 19:41:50.399757,Ajman,Desserts,63.45,6.84,21.0,Cash,Returned,Scooter,No
ORD105338,CUST2870,2025-05-13 17:58:50.399766,Sharjah,Indian,180.26,6.41,39.0,Wallet,Cancelled,Car,No
ORD105339,CUST8362,2025-02-19 02:58:50.399774,Dubai,Healthy,0.47,5.51,46.0,Card,Delivered,Car,Yes
ORD105340,CUST6946,2025-05-19 00:23:50.399781,Ajman,Healthy,124.83,1.54,19.0,Cash,Delivered,Car,No
ORD105341,CUST2397,2025-04-01 23:49:50.399785,Ras Al Khaimah,Healthy,222.27,3.45,44.0,Wallet,Delivered,Scooter,Yes
ORD105342,CUST9582,2025-05-02 18:45:50.399789,Dubai,Fast Food,7.18,2.67,23.0,Cash,Delivered,Scooter,Yes
ORD105343,CUST7292,2025-06-10 00:44:50.399793,Ras Al Khaimah,Indian,13.21,0.97,33.0,Wallet,Delivered,Scooter,No
ORD105344,CUST9383,2025-02-04 08:21:50.399796,Ajman,Middle Eastern,242.83,4.99,17.0,Apple Pay,Delivered,Bike,Yes
ORD105345,CUST3619,2025-04-22 14:58:50.399800,Abu Dhabi,Asian,57.84,3.4,29.0,Cash,Failed,Bike,Yes
ORD105346,CUST7204,2025-03-13 10:30:50.399804,Sharjah,Healthy,1.07,10.25,29.0,Card,Delivered,Car,No
ORD105347,CUST7235,2025-01-24 21:06:50.399808,Sharjah,Fast Food,22.34,4.66,27.0,Cash,Delivered,Car,No
ORD105348,CUST1719,2025-06-24 00:12:50.399811,Sharjah,Indian,44.83,7.59,34.0,Cash,Delivered,Car,No
ORD105349,CUST3799,2025-02-11 05:56:50.399816,Abu Dhabi,Healthy,88.55,1.86,20.0,Card,Delivered,Bike,Yes
ORD105350,CUST6491,2025-01-30 22:38:50.399819,Sharjah,Indian,99.08,3.94,21.0,Apple Pay,Delivered,Scooter,Yes
ORD105351,CUST3459,2025-04-21 21:20:50.399823,Abu Dhabi,Desserts,403.98,5.19,34.0,Cash,Delivered,Scooter,No
ORD105352,CUST3656,2025-06-25 00:08:50.399827,Sharjah,Middle Eastern,25.42,3.18,43.0,Wallet,Delivered,Scooter,No
ORD105353,CUST3369,2025-06-01 12:09:50.399831,Ajman,Desserts,57.95,4.16,30.0,Wallet,Delivered,Bike,Yes
ORD105354,CUST3930,2025-01-15 19:53:50.399835,Ajman,Middle Eastern,57.16,4.56,35.0,Apple Pay,Delivered,Scooter,No
ORD105355,CUST1840,2025-04-25 20:02:50.399838,Ajman,Fast Food,39.02,4.53,38.0,Wallet,Delivered,Bike,Yes
ORD105356,CUST7874,2025-02-18 17:46:50.399842,Ajman,Asian,13.9,8.71,38.0,Wallet,Cancelled,Bike,No
ORD105357,CUST6047,2025-02-28 00:52:50.399846,Sharjah,Middle Eastern,284.42,5.76,20.0,Cash,Delivered,Car,No
ORD105358,CUST6071,2025-01-27 03:11:50.399850,Sharjah,Indian,143.96,5.96,22.0,Wallet,Delivered,Bike,Yes
ORD105359,CUST8311,2025-01-28 01:16:50.399853,Sharjah,Fast Food,51.74,6.08,23.0,Wallet,Delivered,Car,Yes
ORD105360,CUST5731,2025-01-17 23:21:50.399857,Ras Al Khaimah,Middle Eastern,69.33,6.23,49.0,Cash,Delivered,Scooter,Yes
ORD105361,CUST3960,2025-06-22 06:55:50.399861,Ajman,Middle Eastern,19.34,4.83,35.0,Card,Delivered,Scooter,Yes
ORD105362,CUST2926,2025-03-30 15:11:50.399864,Sharjah,Desserts,58.86,4.36,35.0,Apple Pay,Delivered,Scooter,Yes
ORD105363,CUST3155,2025-06-03 07:18:50.399868,Ras Al Khaimah,Indian,89.05,5.33,34.0,Wallet,Delivered,Car,Yes
ORD105364,CUST4323,2025-02-22 16:21:50.399872,Abu Dhabi,Fast Food,54.3,7.31,17.0,Wallet,Cancelled,Car,No
ORD105365,CUST1057,2025-04-23 23:42:50.399876,Dubai,Healthy,347.56,7.25,49.0,Apple Pay,Failed,Car,No
ORD105366,CUST5146,2025-06-19 04:53:50.399880,Sharjah,Fast Food,70.88,4.52,35.0,Cash,Cancelled,Car,Yes
ORD105367,CUST1200,2025-01-25 08:28:50.399883,Ajman,Fast Food,34.77,6.54,37.0,Card,Cancelled,Bike,No
ORD105368,CUST8514,2024-12-31 17:30:50.399887,Sharjah,Fast Food,110.93,4.61,12.0,Apple Pay,Delivered,Bike,No
ORD105369,CUST9153,2025-03-05 20:49:50.399891,Dubai,Fast Food,14.02,5.07,38.0,Cash,Delivered,Scooter,Yes
